DATE,PRODUCT_ID,PRODUCT_NAME,FORCASTED_SALES,ACTUAL_SALES,,Accuracy
12-06-2015,59383,IRIS15BSWBTX,74,33,41,55%
10-03-2017,67623,MONET14SKLBTX,86,57,29,34%
06-10-2016,60704,VANGOGH14BDWBTX,9,32,-23,-256%
19-09-2016,60705,VANGOGH15BDWBTX,1,58,-57,-5700%
20-09-2015,62856,PARKCITY15BTX,89,34,55,62%
14-08-2016,60704,VANGOGH14BDWBTX,8,73,-65,-813%
18-07-2015,83940,PR55500ERIKSNATG,9,83,-74,-822%
20-02-2016,57499,GOLIADMLK14BTXE,48,40,8,17%
22-12-2016,62856,PARKCITY15BTX,45,1,44,98%
01-05-2016,62856,PARKCITY15BTX,22,38,-16,-73%
23-04-2016,62856,PARKCITY15BTX,96,11,85,89%
23-12-2017,57379,JEFFERSONBTX,3,33,-30,-1000%
03-04-2015,59379,IRIS14BSWBTX,20,87,-67,-335%
12-08-2015,59384,IRIS15BDWBTX,34,11,23,68%
09-10-2015,52357,SALADO15TAA1,64,2,62,97%
06-10-2016,62856,PARKCITY15BTX,97,78,19,20%
22-03-2015,60150,TULIP15SKLBTX,4,74,-70,-1750%
20-06-2015,53510,GOLIAD 12,36,21,15,42%
07-09-2016,62856,PARKCITY15BTX,97,3,94,97%
28-09-2017,60150,TULIP15SKLBTX,21,80,-59,-281%
17-10-2016,60705,VANGOGH15BDWBTX,49,77,-28,-57%
17-02-2015,62856,PARKCITY15BTX,82,71,11,13%
03-04-2015,63397,ECHO 15 MLK CTO,87,20,67,77%
26-11-2015,62853,PARKCITY14BTX,60,62,-2,-3%
19-11-2015,62856,PARKCITY15BTX,43,83,-40,-93%
11-08-2016,59383,IRIS15BSWBTX,71,11,60,85%
23-06-2016,61590,DINO2BTX,47,20,27,57%
30-03-2016,61590,DINO2BTX,58,81,-23,-40%
09-01-2017,62878,LOVELAND14BCTO,14,54,-40,-286%
09-11-2015,61590,DINO2BTX,72,87,-15,-21%
03-01-2015,199,PARTS,85,72,13,15%
18-12-2017,62856,PARKCITY15BTX,81,23,58,72%
13-10-2016,57455,TITAN14MLKBDWBTX,35,60,-25,-71%
22-12-2017,82589,PR54726MAGELLXFR,70,3,67,96%
21-12-2015,62856,PARKCITY15BTX,46,68,-22,-48%
01-03-2015,60151,TULIP17SKLBTX,34,53,-19,-56%
02-02-2016,76961,PR51086LIVNGSTON,67,88,-21,-31%
26-05-2017,57455,TITAN14MLKBDWBTX,22,48,-26,-118%
13-05-2016,61590,DINO2BTX,79,52,27,34%
01-05-2016,61590,DINO2BTX,14,66,-52,-371%
08-09-2017,61590,DINO2BTX,58,86,-28,-48%
15-11-2015,60705,VANGOGH15BDWBTX,44,97,-53,-120%
21-11-2017,63039,PARKCITY-P15CTO,15,55,-40,-267%
25-09-2015,59384,IRIS15BDWBTX,79,38,41,52%
01-07-2016,60705,VANGOGH15BDWBTX,100,26,74,74%
29-01-2016,60705,VANGOGH15BDWBTX,84,33,51,61%
28-08-2015,61590,DINO2BTX,45,10,35,78%
08-12-2016,60151,TULIP17SKLBTX,80,44,36,45%
10-02-2017,61590,DINO2BTX,26,94,-68,-262%
11-02-2016,199,PARTS,61,66,-5,-8%
08-12-2016,36029,SLINKY,18,2,16,89%
15-10-2015,62907,BEAVERCREEK14BTX,47,61,-14,-30%
12-02-2017,36029,SLINKY,53,42,11,21%
10-12-2016,60704,VANGOGH14BDWBTX,43,93,-50,-116%
27-04-2017,57368,FIGTREECTO,4,35,-31,-775%
01-10-2016,61590,DINO2BTX,22,15,7,32%
10-08-2017,61590,DINO2BTX,33,36,-3,-9%
05-05-2017,55725,CEDAR15HSWBTX,68,49,19,28%
13-07-2017,61590,DINO2BTX,99,34,65,66%
15-12-2017,61590,DINO2BTX,99,80,19,19%
12-10-2016,60151,TULIP17SKLBTX,6,75,-69,-1150%
20-11-2016,62856,PARKCITY15BTX,24,94,-70,-292%
10-12-2015,83232,PR35512BOLDPEAK2,56,38,18,32%
24-11-2016,62880,LOVELAND15SCTO,79,66,13,16%
04-02-2016,60704,VANGOGH14BDWBTX,70,55,15,21%
23-02-2016,72499,PR48635PLANOB,35,81,-46,-131%
14-04-2015,53775,LATITUDE OAK14,56,32,24,43%
06-10-2017,69930,CELTICCTO1,34,11,23,68%
29-01-2015,62907,BEAVERCREEK14BTX,41,29,12,29%
22-12-2016,199,PARTS,86,83,3,3%
07-01-2016,61239,REDWOODMLKBSWBTX,89,12,77,87%
24-03-2017,61590,DINO2BTX,11,71,-60,-545%
15-02-2017,61341,MIRAMAR 17,89,51,38,43%
09-11-2015,60812,VENENOBTX,20,39,-19,-95%
01-07-2017,81902,PR41349GOLI12MLK,46,29,17,37%
29-06-2017,473,NON_TIED_PERIPHERALS,74,16,58,78%
04-09-2017,57190,ERIKSSON14BTX,40,37,3,8%
29-02-2016,62853,PARKCITY14BTX,56,29,27,48%
13-05-2017,62853,PARKCITY14BTX,50,3,47,94%
10-07-2017,62853,PARKCITY14BTX,73,97,-24,-33%
03-12-2017,61590,DINO2BTX,94,99,-5,-5%
22-09-2015,62856,PARKCITY15BTX,47,23,24,51%
15-04-2015,53852,DIESEL17CTO,44,24,20,45%
30-12-2017,62877,LOVELAND14BBTX,42,54,-12,-29%
12-05-2017,199,PARTS,37,66,-29,-78%
31-01-2016,62854,PARKCITY14CTO,20,76,-56,-280%
31-10-2017,60704,VANGOGH14BDWBTX,26,81,-55,-212%
23-10-2017,56151,MAGELLAN14CTO,46,76,-30,-65%
04-11-2017,62856,PARKCITY15BTX,28,25,3,11%
28-11-2017,60812,VENENOBTX,68,42,26,38%
15-05-2015,68337,ROUND ROCKMLKBTX,1,18,-17,-1700%
18-04-2017,73513,PR49409GOL14MLKA,18,32,-14,-78%
27-11-2015,61339,MIRAMAR 15,62,79,-17,-27%
19-04-2015,59515,BELMONTBTX,54,75,-21,-39%
19-12-2016,71168,PR47566GOL14MLKO,25,38,-13,-52%
02-06-2017,199,PARTS,58,5,53,91%
07-11-2015,60153,TULIP15AMDBTX,95,89,6,6%
05-12-2015,60151,TULIP17SKLBTX,11,90,-79,-718%
21-12-2017,60705,VANGOGH15BDWBTX,34,76,-42,-124%
03-03-2017,60149,TULIP14SKLBTX,88,60,28,32%
17-08-2016,199,PARTS,15,21,-6,-40%
31-08-2016,199,PARTS,34,54,-20,-59%
07-06-2016,60151,TULIP17SKLBTX,46,16,30,65%
13-04-2016,80397,PR53148GO14MLKAE,49,42,7,14%
16-08-2017,80582,PR46496GOLI12MLK,14,48,-34,-243%
04-06-2016,62884,LOVELAND15SBTX,65,97,-32,-49%
02-11-2017,60147,TULIP15BDWBTX,90,70,20,22%
26-07-2015,62857,PARKCITY15CTO,96,50,46,48%
16-04-2015,54983,ROUND ROCK,48,25,23,48%
23-07-2017,60813,BERLINETTABTX,9,61,-52,-578%
06-04-2016,60705,VANGOGH15BDWBTX,92,73,19,21%
30-08-2016,56746,MARBLE FALLS15BTX,83,52,31,37%
31-12-2015,62856,PARKCITY15BTX,47,77,-30,-64%
22-04-2016,55757,MAPLEM14BDWBTX,4,2,2,50%
24-11-2016,60151,TULIP17SKLBTX,95,95,0,0%
17-12-2015,199,PARTS,67,41,26,39%
12-09-2015,61341,MIRAMAR 17,96,92,4,4%
06-11-2017,62850,PARKCITY12BTX,27,55,-28,-104%
17-01-2016,60151,TULIP17SKLBTX,3,29,-26,-867%
23-03-2015,60813,BERLINETTABTX,66,86,-20,-30%
06-07-2016,78657,PR52034GOL14MLKA,80,26,54,68%
15-04-2017,53512,GOLIAD 14,83,71,12,14%
19-01-2015,62875,PARKCITY15CTO1,92,72,20,22%
10-12-2016,65308,BLACKWELLT4BTX,18,60,-42,-233%
25-09-2017,60151,TULIP17SKLBTX,67,2,65,97%
29-09-2016,59384,IRIS15BDWBTX,23,58,-35,-152%
24-05-2015,62856,PARKCITY15BTX,11,9,2,18%
07-03-2015,199,PARTS,56,45,11,20%
26-12-2016,60707,VANGOGH15SKLBTX,91,10,81,89%
30-07-2017,199,PARTS,58,72,-14,-24%
22-05-2016,62872,PARKCITY14CTO1,93,15,78,84%
14-03-2017,59383,IRIS15BSWBTX,28,55,-27,-96%
17-09-2016,69925,CELTICCTO,28,15,13,46%
08-02-2016,79963,PR52610JAYTON,36,35,1,3%
01-04-2015,62877,LOVELAND14BBTX,26,75,-49,-188%
13-10-2017,81758,PR53944HOUSTN14O,50,100,-50,-100%
16-09-2016,62883,LOVELAND15BCTO,56,28,28,50%
20-08-2015,60147,TULIP15BDWBTX,95,35,60,63%
17-06-2017,60147,TULIP15BDWBTX,86,44,42,49%
14-04-2017,68337,ROUND ROCKMLKBTX,64,24,40,63%
27-08-2017,61590,DINO2BTX,61,84,-23,-38%
05-01-2015,60147,TULIP15BDWBTX,1,80,-79,-7900%
28-12-2017,68338,ROUND ROCKMLKCTO,31,14,17,55%
01-01-2016,55757,MAPLEM14BDWBTX,82,50,32,39%
21-01-2016,60813,BERLINETTABTX,31,35,-4,-13%
10-03-2017,75366,PR50404HOUSTN14O,91,57,34,37%
06-03-2015,60812,VENENOBTX,51,100,-49,-96%
19-01-2017,60147,TULIP15BDWBTX,47,64,-17,-36%
14-10-2016,60147,TULIP15BDWBTX,46,97,-51,-111%
28-04-2015,82260,PR54294HOUSTN14O,33,76,-43,-130%
30-05-2016,59383,IRIS15BSWBTX,61,1,60,98%
08-12-2017,62856,PARKCITY15BTX,82,2,80,98%
14-10-2015,62856,PARKCITY15BTX,80,33,47,59%
28-03-2016,52332,SALADO14BTX,54,28,26,48%
18-04-2015,60147,TULIP15BDWBTX,15,12,3,20%
21-09-2015,62854,PARKCITY14CTO,37,19,18,49%
12-06-2015,56743,MARBLE FALLS14CTO,52,67,-15,-29%
18-10-2015,32575,BRUTUS,3,39,-36,-1200%
17-09-2016,59384,IRIS15BDWBTX,8,42,-34,-425%
27-07-2015,56745,MARBLE FALLS15CTO,73,17,56,77%
10-12-2016,62857,PARKCITY15CTO,15,97,-82,-547%
16-07-2017,199,PARTS,95,42,53,56%
21-11-2016,61334,BERLINETTA PBTX,77,36,41,53%
24-08-2015,199,PARTS,83,7,76,92%
12-08-2015,79987,PR53050PRKCTY15O,83,27,56,67%
12-06-2016,77469,PR32534CRESBUTTE,95,50,45,47%
30-05-2017,62856,PARKCITY15BTX,44,7,37,84%
19-11-2016,55728,CEDAR15BDWBTX,60,8,52,87%
26-01-2017,52332,SALADO14BTX,30,19,11,37%
21-12-2015,52332,SALADO14BTX,65,100,-35,-54%
16-08-2015,62892,LOVELAND15FBCTO,73,92,-19,-26%
04-08-2017,60705,VANGOGH15BDWBTX,76,40,36,47%
19-01-2016,62856,PARKCITY15BTX,43,43,0,0%
12-03-2017,67623,MONET14SKLBTX,2,96,-94,-4700%
05-08-2017,60705,VANGOGH15BDWBTX,7,84,-77,-1100%
31-01-2017,199,PARTS,52,17,35,67%
23-01-2017,56158,COLUMBUS12TAA1,66,28,38,58%
18-10-2016,83507,PR55182ERIKSNATG,2,47,-45,-2250%
17-02-2017,60705,VANGOGH15BDWBTX,49,44,5,10%
08-02-2015,52333,SALADO15BTX,31,38,-7,-23%
15-07-2015,199,PARTS,25,30,-5,-20%
13-02-2016,62856,PARKCITY15BTX,96,29,67,70%
18-01-2016,66803,SOMERSETBTX,42,91,-49,-117%
28-12-2017,54983,ROUND ROCK,67,82,-15,-22%
25-08-2015,199,PARTS,75,59,16,21%
22-07-2016,60704,VANGOGH14BDWBTX,17,16,1,6%
08-03-2016,61334,BERLINETTA PBTX,4,75,-71,-1775%
03-07-2016,199,PARTS,49,47,2,4%
27-09-2016,57514,HOUSTON12CTOE,77,62,15,19%
24-09-2017,75889,PR50761COLUMXFR,70,70,0,0%
02-12-2017,63886,PANDORA15SKLBTX,63,33,30,48%
12-05-2015,82695,PR41691LOVELNS15,46,4,42,91%
09-12-2016,60151,TULIP17SKLBTX,88,9,79,90%
30-11-2016,63039,PARKCITY-P15CTO,33,27,6,18%
25-09-2015,62850,PARKCITY12BTX,22,36,-14,-64%
17-09-2017,59860,SILVERTONBTX,18,23,-5,-28%
10-11-2016,199,PARTS,34,35,-1,-3%
06-08-2017,76548,PR32116PLANOM,62,3,59,95%
05-11-2016,59379,IRIS14BSWBTX,89,58,31,35%
23-03-2015,56744,MARBLE FALLS14BTX,6,23,-17,-283%
02-07-2017,83045,PR55032DIESEL17,94,48,46,49%
21-01-2015,36028,SKIPPER,60,72,-12,-20%
21-05-2016,59794,EAGLEPEAKBTX,20,46,-26,-130%
01-05-2015,63095,MERIDIANBTX,93,86,7,8%
22-11-2016,76958,PR51156HOUSTN14O,44,20,24,55%
05-02-2016,60813,BERLINETTABTX,73,93,-20,-27%
13-05-2015,62856,PARKCITY15BTX,71,26,45,63%
04-02-2015,52371,SALADO 15,91,70,21,23%
12-07-2015,56744,MARBLE FALLS14BTX,30,55,-25,-83%
28-02-2017,63039,PARKCITY-P15CTO,65,85,-20,-31%
16-07-2015,59379,IRIS14BSWBTX,18,91,-73,-406%
30-11-2017,81758,PR53944HOUSTN14O,73,39,34,47%
18-04-2015,63253,REDWOODSKLBTX,17,84,-67,-394%
31-01-2015,57624,CRESTEDBUTTETAA1,35,70,-35,-100%
12-10-2015,61239,REDWOODMLKBSWBTX,38,64,-26,-68%
18-02-2016,63886,PANDORA15SKLBTX,97,5,92,95%
15-07-2015,63397,ECHO 15 MLK CTO,17,8,9,53%
17-03-2015,60828,BOLDPEAK2CTO1,3,75,-72,-2400%
07-03-2016,61949,LIVINGSTONECTO,43,87,-44,-102%
07-12-2015,57494,GOLIADMLK12BTXE,59,99,-40,-68%
22-06-2015,62856,PARKCITY15BTX,71,7,64,90%
01-02-2015,199,PARTS,57,34,23,40%
07-11-2016,57514,HOUSTON12CTOE,6,1,5,83%
02-03-2015,73118,PR49144ERIKSNATG,57,25,32,56%
25-08-2017,199,PARTS,70,88,-18,-26%
09-11-2015,52371,SALADO 15,93,51,42,45%
05-10-2016,57514,HOUSTON12CTOE,10,35,-25,-250%
23-01-2016,199,PARTS,55,78,-23,-42%
28-06-2016,60813,BERLINETTABTX,12,90,-78,-650%
11-05-2015,60705,VANGOGH15BDWBTX,4,45,-41,-1025%
10-05-2015,74472,PR49909CRESBUTEA,27,24,3,11%
05-02-2017,56517,REDWOODBTX,47,83,-36,-77%
11-06-2015,62905,BEAVERCREEK12CTO,98,50,48,49%
18-03-2017,59384,IRIS15BDWBTX,85,46,39,46%
22-05-2017,57514,HOUSTON12CTOE,22,90,-68,-309%
08-02-2016,59383,IRIS15BSWBTX,53,32,21,40%
01-04-2016,52371,SALADO 15,14,55,-41,-293%
12-10-2016,60813,BERLINETTABTX,72,96,-24,-33%
17-02-2016,52375,SALADO 14 CTO,69,33,36,52%
11-06-2016,57497,GOLIADMLK14CTOE,79,66,13,16%
01-12-2016,59379,IRIS14BSWBTX,89,48,41,46%
10-07-2017,53291,DIESEL 15,100,76,24,24%
15-04-2015,60146,TULIP14BDWBTX,71,66,5,7%
20-02-2017,56743,MARBLE FALLS14CTO,21,3,18,86%
06-02-2016,62905,BEAVERCREEK12CTO,43,6,37,86%
05-10-2016,199,PARTS,46,31,15,33%
23-10-2016,70901,ROCKET11BSWBTX,68,96,-28,-41%
13-11-2016,70901,ROCKET11BSWBTX,10,13,-3,-30%
16-09-2016,57513,HOUSTON12BTX,45,8,37,82%
12-11-2017,62850,PARKCITY12BTX,61,85,-24,-39%
16-02-2017,199,PARTS,20,62,-42,-210%
17-01-2016,77472,PR32591HOUSTN12E,7,15,-8,-114%
05-02-2016,62857,PARKCITY15CTO,70,52,18,26%
07-05-2015,60705,VANGOGH15BDWBTX,61,96,-35,-57%
29-03-2015,64248,JAYTONBTX,19,33,-14,-74%
21-04-2017,62883,LOVELAND15BCTO,2,13,-11,-550%
29-05-2016,60151,TULIP17SKLBTX,60,1,59,98%
28-01-2015,56744,MARBLE FALLS14BTX,37,97,-60,-162%
09-08-2017,60705,VANGOGH15BDWBTX,41,26,15,37%
29-04-2015,56151,MAGELLAN14CTO,7,34,-27,-386%
11-02-2017,62856,PARKCITY15BTX,83,4,79,95%
04-11-2016,62853,PARKCITY14BTX,72,40,32,44%
01-02-2015,57631,MAPLE15AMDBTX,58,81,-23,-40%
10-01-2015,59379,IRIS14BSWBTX,76,43,33,43%
22-07-2016,57631,MAPLE15AMDBTX,37,82,-45,-122%
03-01-2016,62853,PARKCITY14BTX,25,15,10,40%
27-10-2017,60705,VANGOGH15BDWBTX,89,40,49,55%
26-05-2016,57494,GOLIADMLK12BTXE,54,60,-6,-11%
25-09-2015,62853,PARKCITY14BTX,90,12,78,87%
01-05-2016,62853,PARKCITY14BTX,56,82,-26,-46%
09-04-2015,62853,PARKCITY14BTX,11,66,-55,-500%
31-10-2015,61590,DINO2BTX,64,22,42,66%
10-03-2015,80368,PR53285PKCTYP15O,1,58,-57,-5700%
06-08-2015,199,PARTS,48,5,43,90%
26-05-2017,62853,PARKCITY14BTX,70,63,7,10%
22-01-2015,63886,PANDORA15SKLBTX,73,9,64,88%
26-02-2016,57519,HOUSTON14BTX,26,36,-10,-38%
11-06-2017,62889,LOVELAND15FBBTX,41,59,-18,-44%
01-04-2016,56153,COLUMBUS12CTO,58,43,15,26%
14-01-2017,59379,IRIS14BSWBTX,4,43,-39,-975%
17-07-2015,60705,VANGOGH15BDWBTX,31,95,-64,-206%
21-07-2015,56153,COLUMBUS12CTO,29,12,17,59%
23-07-2015,62908,BEAVERCREEK14CTO,23,63,-40,-174%
11-08-2016,62856,PARKCITY15BTX,28,61,-33,-118%
07-03-2016,62892,LOVELAND15FBCTO,6,86,-80,-1333%
22-03-2015,60148,TULIP17BDWBTX,25,94,-69,-276%
12-06-2017,63095,MERIDIANBTX,35,15,20,57%
15-04-2017,68338,ROUND ROCKMLKCTO,12,6,6,50%
16-06-2016,62851,PARKCITY12CTO,83,95,-12,-14%
14-02-2015,62850,PARKCITY12BTX,19,14,5,26%
11-05-2016,57519,HOUSTON14BTX,15,3,12,80%
23-10-2017,83970,PR55549PRKCTY14O,24,97,-73,-304%
23-09-2017,62881,LOVELAND14SBTX,54,63,-9,-17%
22-02-2017,60146,TULIP14BDWBTX,58,54,4,7%
06-08-2015,60705,VANGOGH15BDWBTX,95,32,63,66%
02-09-2016,61949,LIVINGSTONECTO,43,87,-44,-102%
15-01-2017,57513,HOUSTON12BTX,7,26,-19,-271%
30-01-2017,57494,GOLIADMLK12BTXE,100,76,24,24%
01-05-2016,56151,MAGELLAN14CTO,75,62,13,17%
25-12-2015,57494,GOLIADMLK12BTXE,95,28,67,71%
11-12-2017,56151,MAGELLAN14CTO,77,99,-22,-29%
14-11-2017,62856,PARKCITY15BTX,100,20,80,80%
03-03-2015,52371,SALADO 15,77,50,27,35%
20-10-2017,57515,HOUSTON12CTO,95,68,27,28%
12-03-2017,57494,GOLIADMLK12BTXE,14,27,-13,-93%
07-12-2017,57494,GOLIADMLK12BTXE,88,7,81,92%
06-01-2017,59860,SILVERTONBTX,44,51,-7,-16%
30-09-2016,59860,SILVERTONBTX,24,25,-1,-4%
03-02-2015,57494,GOLIADMLK12BTXE,50,52,-2,-4%
05-06-2017,57637,FOXGLOVEBTX,83,37,46,55%
22-08-2015,57305,HADLEY17BDWBTX,95,21,74,78%
28-04-2015,60813,BERLINETTABTX,30,98,-68,-227%
15-06-2015,59515,BELMONTBTX,6,68,-62,-1033%
17-09-2015,69925,CELTICCTO,98,64,34,35%
19-03-2017,60147,TULIP15BDWBTX,85,74,11,13%
07-08-2017,62904,BEAVERCREEK12BTX,44,25,19,43%
21-07-2016,59381,IRIS14SKLBTX,39,95,-56,-144%
12-06-2017,60153,TULIP15AMDBTX,57,58,-1,-2%
22-10-2016,80764,PR53609GO14MLKOE,57,61,-4,-7%
25-03-2015,62881,LOVELAND14SBTX,31,20,11,35%
14-12-2017,60822,BOLDPEAK2BTX,14,52,-38,-271%
04-09-2017,62857,PARKCITY15CTO,13,17,-4,-31%
03-06-2016,60153,TULIP15AMDBTX,22,25,-3,-14%
29-06-2017,73929,DRAXBTX,51,90,-39,-76%
26-03-2015,60705,VANGOGH15BDWBTX,93,12,81,87%
29-03-2017,67623,MONET14SKLBTX,1,5,-4,-400%
29-11-2015,199,PARTS,90,61,29,32%
14-11-2017,61239,REDWOODMLKBSWBTX,56,15,41,73%
01-09-2017,199,PARTS,76,82,-6,-8%
07-10-2016,63254,REDWOODBSKLBTX,48,13,35,73%
20-02-2015,63251,BLACKWOODSKLBTX,81,100,-19,-23%
25-12-2017,60705,VANGOGH15BDWBTX,23,21,2,9%
10-05-2016,62905,BEAVERCREEK12CTO,52,90,-38,-73%
08-10-2016,60153,TULIP15AMDBTX,13,13,0,0%
18-09-2016,60822,BOLDPEAK2BTX,13,64,-51,-392%
24-06-2015,60705,VANGOGH15BDWBTX,61,85,-24,-39%
08-01-2015,62881,LOVELAND14SBTX,69,36,33,48%
21-03-2015,60153,TULIP15AMDBTX,48,45,3,6%
15-01-2015,57191,ERIKSSON14CTO,73,48,25,34%
06-05-2016,70901,ROCKET11BSWBTX,3,67,-64,-2133%
03-08-2015,199,PARTS,49,21,28,57%
20-04-2016,60704,VANGOGH14BDWBTX,84,15,69,82%
05-01-2016,64248,JAYTONBTX,31,63,-32,-103%
03-03-2015,59383,IRIS15BSWBTX,52,19,33,63%
18-04-2017,59379,IRIS14BSWBTX,45,92,-47,-104%
25-12-2017,59383,IRIS15BSWBTX,87,69,18,21%
17-03-2015,60148,TULIP17BDWBTX,78,61,17,22%
15-02-2016,54983,ROUND ROCK,99,60,39,39%
07-03-2016,61333,BERLINETTA P,69,34,35,51%
27-11-2017,57496,GOLIADMLK12TAAE,48,95,-47,-98%
23-08-2016,57496,GOLIADMLK12TAAE,53,98,-45,-85%
27-05-2017,63394,ECHO 13 MLK BTX,27,53,-26,-96%
14-06-2015,199,PARTS,96,43,53,55%
30-01-2017,54142,TESTAROSSA P,30,11,19,63%
31-03-2017,79965,PR52997SILVERTON,84,44,40,48%
24-03-2016,63396,ECHO 15 MLK BTX,39,19,20,51%
14-07-2015,54983,ROUND ROCK,61,96,-35,-57%
04-08-2015,57521,HOUSTON14CTO,86,29,57,66%
06-12-2015,57513,HOUSTON12BTX,25,66,-41,-164%
23-12-2015,70901,ROCKET11BSWBTX,63,52,11,17%
27-04-2017,60153,TULIP15AMDBTX,17,4,13,76%
23-08-2015,59379,IRIS14BSWBTX,83,62,21,25%
23-03-2016,62884,LOVELAND15SBTX,71,40,31,44%
13-03-2017,60707,VANGOGH15SKLBTX,82,92,-10,-12%
12-01-2017,63095,MERIDIANBTX,24,55,-31,-129%
30-03-2017,60146,TULIP14BDWBTX,57,51,6,11%
07-05-2016,62884,LOVELAND15SBTX,63,15,48,76%
01-05-2016,59379,IRIS14BSWBTX,93,53,40,43%
29-08-2015,63396,ECHO 15 MLK BTX,25,76,-51,-204%
10-08-2015,70901,ROCKET11BSWBTX,30,94,-64,-213%
27-11-2015,70901,ROCKET11BSWBTX,58,99,-41,-71%
29-05-2015,473,NON_TIED_PERIPHERALS,99,13,86,87%
12-10-2017,60151,TULIP17SKLBTX,21,60,-39,-186%
07-09-2015,61239,REDWOODMLKBSWBTX,23,83,-60,-261%
06-02-2015,62857,PARKCITY15CTO,1,52,-51,-5100%
24-12-2015,199,PARTS,30,36,-6,-20%
19-10-2016,67623,MONET14SKLBTX,18,20,-2,-11%
03-06-2016,54142,TESTAROSSA P,70,67,3,4%
27-03-2015,57191,ERIKSSON14CTO,19,38,-19,-100%
01-09-2015,62911,BEAVERCREEK12FCTO,43,36,7,16%
24-12-2016,199,PARTS,85,29,56,66%
18-03-2015,60707,VANGOGH15SKLBTX,91,62,29,32%
26-11-2015,60707,VANGOGH15SKLBTX,72,48,24,33%
25-10-2015,60150,TULIP15SKLBTX,76,67,9,12%
30-09-2015,66803,SOMERSETBTX,48,23,25,52%
01-08-2016,54142,TESTAROSSA P,23,36,-13,-57%
02-03-2017,60153,TULIP15AMDBTX,29,42,-13,-45%
05-07-2015,68337,ROUND ROCKMLKBTX,33,74,-41,-124%
03-11-2015,60147,TULIP15BDWBTX,95,92,3,3%
07-08-2017,68337,ROUND ROCKMLKBTX,73,45,28,38%
17-07-2016,199,PARTS,73,50,23,32%
20-05-2016,63039,PARKCITY-P15CTO,7,8,-1,-14%
05-09-2016,63886,PANDORA15SKLBTX,59,77,-18,-31%
02-08-2017,63886,PANDORA15SKLBTX,94,19,75,80%
25-06-2016,199,PARTS,26,95,-69,-265%
10-09-2015,62907,BEAVERCREEK14BTX,11,76,-65,-591%
05-02-2015,60151,TULIP17SKLBTX,25,18,7,28%
09-02-2015,60150,TULIP15SKLBTX,61,98,-37,-61%
08-12-2017,60153,TULIP15AMDBTX,93,14,79,85%
12-01-2015,199,PARTS,8,48,-40,-500%
28-09-2015,57368,FIGTREECTO,18,68,-50,-278%
30-09-2017,71647,PR48058GOL14MLKA,27,13,14,52%
14-02-2017,199,PARTS,88,84,4,5%
22-10-2017,60153,TULIP15AMDBTX,65,85,-20,-31%
05-04-2017,62856,PARKCITY15BTX,35,53,-18,-51%
10-11-2017,199,PARTS,68,26,42,62%
11-01-2015,62853,PARKCITY14BTX,95,54,41,43%
19-11-2017,80773,PR53407JAYTON,70,12,58,83%
11-11-2017,199,PARTS,74,74,0,0%
14-11-2015,54983,ROUND ROCK,100,63,37,37%
05-11-2015,62856,PARKCITY15BTX,42,30,12,29%
19-10-2016,57617,CRESTED BUTTECTO,17,69,-52,-306%
24-05-2016,62853,PARKCITY14BTX,8,65,-57,-713%
19-04-2017,60707,VANGOGH15SKLBTX,39,39,0,0%
23-04-2016,56746,MARBLE FALLS15BTX,15,82,-67,-447%
13-12-2017,60813,BERLINETTABTX,76,35,41,54%
09-07-2015,63396,ECHO 15 MLK BTX,36,8,28,78%
30-07-2015,63396,ECHO 15 MLK BTX,92,68,24,26%
28-07-2016,63396,ECHO 15 MLK BTX,19,31,-12,-63%
14-10-2017,63396,ECHO 15 MLK BTX,76,93,-17,-22%
12-11-2015,49918,OAKM17IVBBTX,58,8,50,86%
09-04-2017,199,PARTS,24,58,-34,-142%
28-02-2017,62907,BEAVERCREEK14BTX,54,22,32,59%
12-02-2017,60150,TULIP15SKLBTX,54,55,-1,-2%
24-10-2015,59515,BELMONTBTX,15,49,-34,-227%
28-04-2016,60148,TULIP17BDWBTX,39,5,34,87%
28-12-2016,60707,VANGOGH15SKLBTX,5,26,-21,-420%
08-01-2016,57514,HOUSTON12CTOE,34,17,17,50%
22-02-2015,62879,LOVELAND15BBTX,44,21,23,52%
14-11-2015,59515,BELMONTBTX,80,56,24,30%
12-04-2015,62877,LOVELAND14BBTX,20,84,-64,-320%
25-06-2015,60153,TULIP15AMDBTX,31,70,-39,-126%
03-09-2017,68337,ROUND ROCKMLKBTX,60,68,-8,-13%
15-01-2015,68337,ROUND ROCKMLKBTX,32,72,-40,-125%
18-02-2016,59383,IRIS15BSWBTX,13,44,-31,-238%
29-05-2017,80775,PR53429SILVERTON,72,11,61,85%
27-11-2015,63886,PANDORA15SKLBTX,99,51,48,48%
14-07-2015,60148,TULIP17BDWBTX,12,79,-67,-558%
23-02-2016,56746,MARBLE FALLS15BTX,17,36,-19,-112%
31-12-2016,56746,MARBLE FALLS15BTX,84,5,79,94%
29-05-2015,56746,MARBLE FALLS15BTX,98,93,5,5%
03-03-2017,68338,ROUND ROCKMLKCTO,35,20,15,43%
27-11-2015,64248,JAYTONBTX,52,25,27,52%
15-02-2015,61590,DINO2BTX,93,84,9,10%
08-04-2017,69923,CELTICBTX,21,79,-58,-276%
16-10-2015,60153,TULIP15AMDBTX,78,76,2,3%
31-10-2016,38851,SQUEEZE,78,81,-3,-4%
